"ZVarPDF_TA","TPDFMean","PVVarPDF_TA","PVPDF_TA","rhoPDF_TA","ZPDF_TA","Points:0","Points:1","Points:2"
5.56031e-07,2.94909e+02,4.72240e-04,4.08627e-03,1.19224e+00,1.40416e-04,3.07048e-01,5.31888e-02,0.00000e+00
1.08868e-12,2.94000e+02,9.27626e-10,5.72934e-07,1.19624e+00,1.96758e-08,1.83588e-01,7.25578e-02,0.00000e+00
2.36411e-12,2.94000e+02,2.01449e-09,8.50613e-07,1.19624e+00,2.91899e-08,1.81482e-01,7.21397e-02,0.00000e+00
5.70786e-13,2.94000e+02,4.86359e-10,3.55897e-07,1.19624e+00,1.22228e-08,1.83123e-01,7.45881e-02,0.00000e+00
2.36256e-02,1.59474e+03,5.46624e+00,6.79177e+00,2.08365e-01,3.11583e-01,1.44562e-01,1.13625e-02,0.00000e+00
2.58789e-02,1.61970e+03,5.36251e+00,7.05190e+00,2.04453e-01,3.40553e-01,1.43727e-01,1.07790e-02,0.00000e+00
2.20902e-02,1.57106e+03,5.55888e+00,6.57025e+00,2.12481e-01,2.92693e-01,1.43496e-01,1.17133e-02,0.00000e+00
1.79545e-02,1.82654e+03,3.53935e+00,8.87835e+00,1.77244e-01,4.15553e-01,2.76974e-01,9.52369e-03,0.00000e+00
1.81836e-02,1.82739e+03,3.78304e+00,8.74990e+00,1.77930e-01,3.98022e-01,2.78055e-01,1.03896e-02,0.00000e+00
9.13807e-04,3.10900e+02,2.15797e-01,9.61010e-02,1.00685e+00,9.93397e-01,3.35578e-03,3.13011e-03,0.00000e+00
2.06592e-03,1.26777e+03,1.75503e+00,4.26687e+00,2.73306e-01,1.46026e-01,5.21469e-01,8.74542e-03,0.00000e+00
1.55363e-02,1.45968e+03,5.09086e+00,5.69671e+00,2.32959e-01,2.34059e-01,8.07409e-02,9.43425e-03,0.00000e+00
1.23149e-09,2.94005e+02,1.03285e-06,3.39130e-05,1.19621e+00,1.16939e-06,1.61161e-01,4.95395e-02,0.00000e+00
2.38363e-10,2.94006e+02,2.00587e-07,1.52536e-05,1.19623e+00,5.24595e-07,1.63629e-01,4.88936e-02,0.00000e+00
3.93173e-10,2.94007e+02,3.30763e-07,2.29659e-05,1.19622e+00,7.90344e-07,1.62156e-01,4.74569e-02,0.00000e+00
2.93852e-03,4.24419e+02,8.91893e-01,7.44001e-01,7.43160e-01,9.54440e-01,8.10814e-03,3.38329e-03,0.00000e+00
1.82290e-38,2.94000e+02,7.51010e-36,5.90247e-15,1.19624e+00,1.27975e-20,5.81955e-02,1.17595e-01,0.00000e+00
2.60471e-38,2.94000e+02,1.32824e-35,5.90247e-15,1.19624e+00,1.13953e-20,6.10312e-02,1.19175e-01,0.00000e+00
4.78593e-12,2.94001e+02,4.01153e-09,3.27463e-06,1.19624e+00,1.12988e-07,2.47792e-01,6.78940e-02,0.00000e+00
2.18208e-12,2.94001e+02,1.83364e-09,1.61794e-06,1.19624e+00,5.57921e-08,2.50441e-01,7.05310e-02,0.00000e+00
6.75553e-12,2.94002e+02,5.63888e-09,3.89777e-06,1.19624e+00,1.34620e-07,2.50751e-01,6.77501e-02,0.00000e+00
1.04543e-08,2.94112e+02,8.84974e-06,3.82548e-04,1.19587e+00,1.31473e-05,5.48585e-02,2.43994e-02,0.00000e+00
1.05279e-08,2.94114e+02,8.91909e-06,3.95997e-04,1.19586e+00,1.36078e-05,5.59331e-02,2.45072e-02,0.00000e+00
1.69669e-08,2.94153e+02,1.43894e-05,5.44728e-04,1.19571e+00,1.87120e-05,5.52589e-02,2.35024e-02,0.00000e+00
1.26959e-07,2.94751e+02,1.07674e-04,2.61710e-03,1.19367e+00,8.99295e-05,9.35724e-02,2.10586e-02,0.00000e+00
1.40964e-03,6.21717e+02,1.19144e+00,1.34937e+00,5.62511e-01,4.63034e-02,3.27571e-01,4.19940e-02,0.00000e+00
3.55470e-09,2.94033e+02,3.01714e-06,1.19285e-04,1.19612e+00,4.09966e-06,1.39973e-01,3.60027e-02,0.00000e+00
1.12915e-02,1.80409e+03,5.30905e+00,7.76890e+00,1.85340e-01,2.89354e-01,3.32912e-01,1.45231e-02,0.00000e+00
5.47693e-04,5.42025e+02,4.68260e-01,9.70184e-01,6.53012e-01,3.31809e-02,6.20012e-01,7.32008e-02,0.00000e+00
7.37506e-04,6.11674e+02,6.30526e-01,1.27065e+00,5.74029e-01,4.34570e-02,6.20812e-01,6.67352e-02,0.00000e+00
6.71486e-04,5.83809e+02,5.74086e-01,1.15327e+00,6.02059e-01,3.94428e-02,6.15579e-01,6.88341e-02,0.00000e+00
3.62614e-16,2.94000e+02,3.07074e-13,4.03964e-08,1.19624e+00,1.38990e-09,1.52132e-01,7.83740e-02,0.00000e+00
1.49240e-03,1.35344e+03,1.26571e+00,4.72271e+00,2.55497e-01,1.62003e-01,1.80913e-02,8.44753e-03,0.00000e+00
1.19124e-03,1.53931e+03,1.00075e+00,5.69590e+00,2.23351e-01,1.95634e-01,1.78227e-02,7.96573e-03,0.00000e+00
1.44195e-03,1.39631e+03,1.22110e+00,4.94182e+00,2.47379e-01,1.69559e-01,1.76369e-02,8.35879e-03,0.00000e+00
1.91827e-10,2.94001e+02,1.62636e-07,9.55251e-06,1.19623e+00,3.28232e-07,9.85622e-02,5.22548e-02,0.00000e+00
2.20805e-08,2.94028e+02,1.88785e-05,3.11192e-04,1.19594e+00,1.06428e-05,6.88588e-01,1.24066e-01,0.00000e+00
4.35246e-11,2.94002e+02,3.72109e-08,1.41985e-05,1.19623e+00,4.85591e-07,6.91596e-01,1.31109e-01,0.00000e+00
5.44277e-03,1.74261e+03,3.69214e+00,6.95387e+00,1.95481e-01,2.43813e-01,4.03628e-01,6.84632e-03,0.00000e+00
9.64416e-09,2.94129e+02,8.09430e-06,4.97255e-04,1.19576e+00,1.72565e-05,1.51108e-01,3.07656e-02,0.00000e+00
6.41807e-09,2.94082e+02,5.41324e-06,3.13554e-04,1.19594e+00,1.08541e-05,1.52074e-01,3.24613e-02,0.00000e+00
2.21265e-02,1.20042e+03,8.96640e+00,5.84572e+00,2.63069e-01,7.05904e-01,1.87290e-01,4.22834e-03,0.00000e+00
3.63140e-06,2.96389e+02,3.09995e-03,1.05694e-02,1.18572e+00,3.61977e-04,3.88867e-01,6.56493e-02,0.00000e+00
1.43722e-02,1.07182e+03,6.59219e+00,4.91128e+00,3.03109e-01,7.43052e-01,2.00423e-02,4.24435e-03,0.00000e+00
1.55826e-02,1.22703e+03,7.02917e+00,5.88953e+00,2.65443e-01,6.90077e-01,1.95290e-02,4.42334e-03,0.00000e+00
1.46906e-06,2.95169e+02,1.25497e-03,5.27956e-03,1.19102e+00,1.80707e-04,4.35758e-01,7.46059e-02,0.00000e+00
2.50929e-30,2.94000e+02,1.91582e-27,7.36407e-15,1.19624e+00,5.26401e-17,7.11866e-02,1.09661e-01,0.00000e+00
3.30891e-09,2.94025e+02,2.81109e-06,9.12038e-05,1.19615e+00,3.13109e-06,1.30536e-01,3.72039e-02,0.00000e+00
5.61617e-20,2.94000e+02,4.73920e-17,5.26082e-11,1.19624e+00,1.81148e-12,5.32575e-02,8.43917e-02,0.00000e+00
2.62936e-03,4.34530e+02,1.14900e+00,8.43073e-01,7.24732e-01,9.56430e-01,5.53555e-02,2.70196e-03,0.00000e+00
1.29952e-17,2.94000e+02,1.10497e-14,7.39351e-09,1.19624e+00,2.53848e-10,4.17291e-01,1.17895e-01,0.00000e+00
3.34802e-03,4.08247e+02,9.22751e-01,6.52344e-01,7.72231e-01,9.58472e-01,5.33986e-03,3.39310e-03,0.00000e+00
9.44746e-03,7.27740e+02,3.69665e+00,2.61492e+00,4.37452e-01,8.53825e-01,1.14037e-02,3.78286e-03,0.00000e+00
5.37724e-03,1.86661e+03,1.39249e+00,8.97017e+00,1.73893e-01,3.98170e-01,9.29196e-03,4.87008e-03,0.00000e+00
9.27349e-03,1.79858e+03,2.95432e+00,8.86997e+00,1.79440e-01,4.51916e-01,9.23818e-03,4.69910e-03,0.00000e+00
6.27112e-03,1.85349e+03,1.69858e+00,8.97829e+00,1.74790e-01,4.10541e-01,9.13847e-03,4.81416e-03,0.00000e+00
8.75142e-03,1.80837e+03,2.72604e+00,8.90566e+00,1.78482e-01,4.45909e-01,9.39627e-03,4.72662e-03,0.00000e+00
1.91989e-03,1.24441e+03,1.63260e+00,4.16248e+00,2.78101e-01,1.42436e-01,5.30843e-01,6.75260e-03,0.00000e+00
8.19315e-23,2.94000e+02,6.94730e-20,2.82638e-11,1.19624e+00,9.71199e-13,3.92248e-01,1.38689e-01,0.00000e+00
7.45863e-03,1.51993e+03,5.25723e+00,5.73328e+00,2.25859e-01,2.01035e-01,3.74264e-01,2.16504e-02,0.00000e+00
4.22923e-03,1.25595e+03,3.51078e+00,4.26196e+00,2.76062e-01,1.46284e-01,4.32156e-01,2.83427e-02,0.00000e+00
4.56268e-03,1.32409e+03,3.74437e+00,4.62188e+00,2.60950e-01,1.58836e-01,4.30409e-01,2.57563e-02,0.00000e+00
1.30050e-02,1.77729e+03,5.72918e+00,7.64749e+00,1.88525e-01,2.88537e-01,3.17016e-01,1.53476e-02,0.00000e+00
1.07299e-02,6.99959e+02,4.94435e+00,2.55520e+00,4.54359e-01,8.72874e-01,1.05358e-01,3.24256e-03,0.00000e+00
2.72946e-12,2.94001e+02,2.28288e-09,1.85602e-06,1.19624e+00,6.40322e-08,2.68391e-01,7.42728e-02,0.00000e+00
1.17523e-10,2.94005e+02,9.83413e-08,1.12258e-05,1.19623e+00,3.87632e-07,3.40369e-02,2.87200e-02,0.00000e+00
3.44518e-10,2.94008e+02,2.88286e-07,2.38575e-05,1.19622e+00,8.23888e-07,3.52424e-02,2.76232e-02,0.00000e+00
3.00888e-10,2.94008e+02,2.51722e-07,2.19218e-05,1.19622e+00,7.57358e-07,3.40583e-02,2.74274e-02,0.00000e+00
3.85139e-22,2.94000e+02,3.24580e-19,2.65181e-11,1.19624e+00,9.13820e-13,9.32285e-02,9.37330e-02,0.00000e+00
3.30122e-21,2.94000e+02,2.77572e-18,8.58801e-11,1.19624e+00,2.95839e-12,9.64591e-02,9.22925e-02,0.00000e+00
2.58162e-21,2.94000e+02,2.16880e-18,1.03633e-10,1.19624e+00,3.57027e-12,9.36499e-02,9.10102e-02,0.00000e+00
2.29784e-03,4.03720e+02,7.00021e-01,6.26439e-01,7.79672e-01,9.61810e-01,9.46411e-03,3.32209e-03,0.00000e+00
3.98905e-03,4.77642e+02,1.30940e+00,1.07148e+00,6.60674e-01,9.36308e-01,9.46800e-03,3.45968e-03,0.00000e+00
4.46058e-27,2.94000e+02,3.84665e-24,2.35433e-13,1.19624e+00,7.97113e-15,6.35561e-02,9.70423e-02,0.00000e+00
1.82459e-02,1.30309e+03,7.95878e+00,6.65626e+00,2.40023e-01,6.74007e-01,2.15453e-01,3.12694e-03,0.00000e+00
1.96375e-02,1.73897e+03,4.05450e+00,8.78074e+00,1.83792e-01,4.83268e-01,2.59951e-01,7.06740e-03,0.00000e+00
1.87681e-02,1.72078e+03,4.15344e+00,8.80654e+00,1.84692e-01,4.98598e-01,2.59274e-01,6.18506e-03,0.00000e+00
1.98739e-02,1.72890e+03,4.17492e+00,8.75139e+00,1.84693e-01,4.89326e-01,2.58503e-01,6.80318e-03,0.00000e+00
1.87696e-02,1.28988e+03,7.75088e+00,6.12922e+00,2.50067e-01,6.50862e-01,5.63829e-03,4.08158e-03,0.00000e+00
1.78134e-02,1.43651e+03,7.28598e+00,6.99606e+00,2.24647e-01,5.98924e-01,5.76917e-03,4.17525e-03,0.00000e+00
1.87588e-02,1.22228e+03,7.74708e+00,5.70058e+00,2.64526e-01,6.76442e-01,5.82162e-03,4.06747e-03,0.00000e+00
2.96909e-02,1.34121e+03,8.15569e+00,6.41015e+00,2.39506e-01,6.27629e-01,8.33505e-02,5.76041e-03,0.00000e+00
2.42857e-02,1.11783e+03,8.70715e+00,5.18862e+00,2.84390e-01,7.24346e-01,8.34463e-02,4.91948e-03,0.00000e+00
2.63249e-02,1.19018e+03,8.78796e+00,5.59232e+00,2.68324e-01,6.96621e-01,8.30109e-02,5.22114e-03,0.00000e+00
5.97514e-03,1.66903e+03,4.24298e+00,6.50217e+00,2.05188e-01,2.27196e-01,4.04397e-01,1.31435e-02,0.00000e+00
6.01343e-03,1.64876e+03,4.30180e+00,6.38942e+00,2.07785e-01,2.23078e-01,4.03657e-01,1.44204e-02,0.00000e+00
1.07275e-02,1.93766e+03,3.54240e+00,9.03701e+00,1.69308e-01,3.53276e-01,3.27206e-01,7.81710e-03,0.00000e+00
7.91427e-05,3.01611e+02,2.46145e-02,4.23939e-02,1.03705e+00,9.97473e-01,3.18504e-02,1.55322e-03,0.00000e+00
1.35261e-02,7.75442e+02,6.06249e+00,3.06185e+00,4.07477e-01,8.46956e-01,1.07644e-01,3.54093e-03,0.00000e+00
4.86049e-03,1.51849e+03,3.83667e+00,5.66388e+00,2.25673e-01,1.95423e-01,4.27230e-01,1.73278e-02,0.00000e+00
4.78320e-03,1.53669e+03,3.76135e+00,5.75105e+00,2.23136e-01,1.98475e-01,4.28607e-01,1.60069e-02,0.00000e+00
1.77777e-11,2.94001e+02,1.46514e-08,4.18123e-06,1.19624e+00,1.45699e-07,4.22339e-03,1.57130e-02,0.00000e+00
6.21311e-11,2.94004e+02,5.12350e-08,1.48752e-05,1.19623e+00,5.17953e-07,5.51607e-03,1.55790e-02,0.00000e+00
2.18563e-10,2.94010e+02,1.80148e-07,4.24589e-05,1.19620e+00,1.47882e-06,4.73265e-03,1.46447e-02,0.00000e+00
2.85128e-02,1.67374e+03,5.22220e+00,7.69928e+00,1.95385e-01,4.06601e-01,1.93767e-01,1.07859e-02,0.00000e+00
8.43041e-06,2.94708e+02,2.20035e-03,3.75590e-03,1.06107e+00,9.99758e-01,2.15187e-02,1.19612e-03,0.00000e+00
1.80379e-02,1.07395e+03,7.26739e+00,4.78627e+00,2.99662e-01,7.27023e-01,5.66805e-03,3.97538e-03,0.00000e+00
7.59649e-05,2.99242e+02,2.20382e-02,3.03177e-02,1.04450e+00,9.98127e-01,2.19826e-02,1.83461e-03,0.00000e+00
4.98792e-10,2.94000e+02,4.24066e-07,8.62489e-06,1.19623e+00,2.95924e-07,1.31084e-01,6.14938e-02,0.00000e+00
7.01406e-08,1.88610e+03,7.61239e-05,7.72864e+00,1.79730e-01,2.70725e-01,1.68772e-03,7.55677e-03,0.00000e+00
4.26681e-12,2.94000e+02,3.55613e-09,1.06248e-06,1.19624e+00,3.67782e-08,1.05585e-01,6.69230e-02,0.00000e+00
3.50834e-03,1.17826e+03,2.96186e+00,3.83836e+00,2.96350e-01,1.31492e-01,4.57155e-01,3.03991e-02,0.00000e+00
3.64768e-03,1.23630e+03,3.07002e+00,4.12764e+00,2.81695e-01,1.41446e-01,4.56870e-01,2.77066e-02,0.00000e+00
3.60444e-03,1.19955e+03,3.03901e+00,3.94816e+00,2.90658e-01,1.35274e-01,4.55170e-01,2.94806e-02,0.00000e+00
4.56050e-19,2.94000e+02,3.78426e-16,6.91444e-10,1.19624e+00,2.39528e-11,1.33562e-02,3.65581e-02,0.00000e+00
7.97568e-03,1.94176e+03,3.27923e+00,8.63269e+00,1.71455e-01,3.22936e-01,3.52236e-01,3.22470e-03,0.00000e+00
4.87195e-03,1.67171e+03,3.56153e+00,6.53182e+00,2.03816e-01,2.27003e-01,4.17075e-01,8.37372e-03,0.00000e+00
7.00649e-45,2.94000e+02,0.00000e+00,5.90243e-15,1.19624e+00,5.98247e-24,9.09996e-02,1.39757e-01,0.00000e+00
1.54354e-02,8.93237e+02,7.34953e+00,3.84854e+00,3.53766e-01,8.11608e-01,1.56374e-01,3.09878e-03,0.00000e+00
2.05234e-02,1.03347e+03,8.80254e+00,4.74558e+00,3.06491e-01,7.62310e-01,1.56657e-01,4.00134e-03,0.00000e+00
1.66576e-02,9.24499e+02,7.76420e+00,4.04954e+00,3.41663e-01,8.01000e-01,1.56985e-01,3.33089e-03,0.00000e+00
1.16483e-02,8.46648e+02,6.17379e+00,3.53824e+00,3.73596e-01,8.30294e-01,1.69480e-01,2.20853e-03,0.00000e+00
1.20348e-02,8.63101e+02,6.27455e+00,3.62567e+00,3.67825e-01,8.25490e-01,1.68637e-01,2.44593e-03,0.00000e+00
1.59040e-02,9.51151e+02,7.64280e+00,4.23590e+00,3.32222e-01,7.93558e-01,1.68926e-01,3.06330e-03,0.00000e+00
9.21697e-06,3.08589e+02,7.83189e-03,5.94288e-02,1.13911e+00,2.03869e-03,6.21074e-02,1.54059e-02,0.00000e+00
1.59656e-05,3.14923e+02,1.35624e-02,8.58700e-02,1.11569e+00,2.94586e-03,6.10146e-02,1.52002e-02,0.00000e+00
1.24964e-06,2.95282e+02,7.49000e-04,6.02405e-03,1.19036e+00,2.13659e-04,1.26983e-01,2.35073e-02,0.00000e+00
8.70164e-07,2.94685e+02,3.90316e-04,2.98344e-03,1.19332e+00,1.07238e-04,1.25807e-01,2.41815e-02,0.00000e+00
7.23429e-07,2.94484e+02,3.38974e-04,2.08685e-03,1.19420e+00,7.52130e-05,1.26914e-01,2.48644e-02,0.00000e+00
1.10108e-27,2.94000e+02,9.34331e-25,8.67701e-14,1.19624e+00,2.81423e-15,7.02759e-02,1.01343e-01,0.00000e+00
1.19189e-19,2.94000e+02,1.00633e-16,2.86173e-09,1.19624e+00,9.84976e-11,2.48044e-01,1.08866e-01,0.00000e+00
1.18412e-19,2.94000e+02,9.99191e-17,3.59021e-09,1.19624e+00,1.23577e-10,2.44746e-01,1.06330e-01,0.00000e+00
1.29644e-03,3.21105e+02,3.13967e-01,1.51297e-01,9.76600e-01,9.89720e-01,3.59335e-03,3.19437e-03,0.00000e+00
7.60006e-20,2.94000e+02,6.38238e-17,4.81434e-10,1.19624e+00,1.66029e-11,1.06725e-01,9.12864e-02,0.00000e+00
8.89571e-20,2.94000e+02,7.46447e-17,4.76618e-10,1.19624e+00,1.64445e-11,1.09779e-01,9.21638e-02,0.00000e+00
1.86102e-19,2.94000e+02,1.56269e-16,8.21218e-10,1.19624e+00,2.83041e-11,1.09528e-01,8.92567e-02,0.00000e+00
2.93569e-02,1.60387e+03,5.16938e+00,7.35527e+00,2.03535e-01,4.23594e-01,9.10700e-02,7.70271e-03,0.00000e+00
2.94526e-02,1.60454e+03,5.19246e+00,7.35293e+00,2.03632e-01,4.23862e-01,9.20007e-02,7.74114e-03,0.00000e+00
1.93514e-17,2.94000e+02,1.64529e-14,1.61915e-08,1.19624e+00,5.55164e-10,5.00798e-01,1.20681e-01,0.00000e+00
6.09605e-19,2.94000e+02,5.17997e-16,2.73795e-09,1.19624e+00,9.37926e-11,5.04080e-01,1.28218e-01,0.00000e+00
6.79471e-18,2.94000e+02,5.77654e-15,1.22073e-08,1.19624e+00,4.18516e-10,5.06633e-01,1.22330e-01,0.00000e+00
1.05903e-08,2.94036e+02,9.00732e-06,1.79056e-04,1.19606e+00,6.14571e-06,1.03191e-01,3.35637e-02,0.00000e+00
2.77460e-05,2.94822e+02,6.83349e-03,4.25032e-03,1.06078e+00,9.99707e-01,6.46483e-03,2.45014e-03,0.00000e+00
5.87859e-12,2.94001e+02,4.92522e-09,9.94198e-07,1.19624e+00,3.43324e-08,4.54926e-02,4.01120e-02,0.00000e+00
2.76335e-03,7.28988e+02,1.90294e+00,1.81420e+00,4.86970e-01,6.49189e-02,1.01424e-01,1.46457e-02,0.00000e+00
2.64803e-03,1.40023e+03,2.22149e+00,4.94287e+00,2.47841e-01,1.69360e-01,4.87192e-01,2.24091e-03,0.00000e+00
2.66871e-03,1.40867e+03,2.23436e+00,5.00416e+00,2.45821e-01,1.71486e-01,4.85067e-01,2.22103e-03,0.00000e+00
1.74058e-02,1.73071e+03,5.60022e+00,7.53652e+00,1.92291e-01,3.03912e-01,2.78305e-01,1.54699e-02,0.00000e+00
1.74000e-02,1.72102e+03,5.63527e+00,7.46123e+00,1.93455e-01,3.00340e-01,2.76315e-01,1.57024e-02,0.00000e+00
1.65923e-02,1.68410e+03,5.96682e+00,7.12469e+00,1.99000e-01,2.80548e-01,2.77030e-01,1.67842e-02,0.00000e+00
1.35873e-08,2.94119e+02,1.15207e-05,4.61868e-04,1.19579e+00,1.58626e-05,6.32495e-02,2.54122e-02,0.00000e+00
1.07583e-08,2.94105e+02,9.12079e-06,3.76774e-04,1.19587e+00,1.29394e-05,6.43733e-02,2.60652e-02,0.00000e+00
1.54313e-08,2.94139e+02,1.30882e-05,5.11100e-04,1.19574e+00,1.75505e-05,6.45841e-02,2.50825e-02,0.00000e+00
2.15876e-22,2.94000e+02,1.79629e-19,2.45861e-12,1.19624e+00,8.48911e-14,5.02921e-03,4.44227e-02,0.00000e+00
7.67731e-25,2.94000e+02,6.54891e-22,2.28515e-12,1.19624e+00,7.91897e-14,2.83943e-01,1.34468e-01,0.00000e+00
2.05314e-03,8.31484e+02,1.74943e+00,2.24365e+00,4.20626e-01,7.67887e-02,4.46974e-01,4.48434e-02,0.00000e+00
6.38153e-05,1.87295e+03,9.00976e-03,7.85437e+00,1.79860e-01,2.83563e-01,1.40949e-03,4.46656e-03,0.00000e+00
7.15836e-09,2.94111e+02,5.96725e-06,4.52289e-04,1.19580e+00,1.57336e-05,1.77289e-01,3.51782e-02,0.00000e+00
6.18362e-09,2.94091e+02,5.17253e-06,3.65582e-04,1.19589e+00,1.26991e-05,1.79063e-01,3.61968e-02,0.00000e+00
9.68231e-09,2.94171e+02,8.07371e-06,6.56226e-04,1.19561e+00,2.28305e-05,1.78858e-01,3.44253e-02,0.00000e+00
1.95830e-03,1.25313e+03,1.66396e+00,4.20562e+00,2.76056e-01,1.43920e-01,5.28203e-01,6.49812e-03,0.00000e+00
2.38924e-11,2.94001e+02,1.98886e-08,1.86604e-06,1.19624e+00,6.45827e-08,3.84331e-02,3.76227e-02,0.00000e+00
2.42870e-02,1.61080e+03,5.43495e+00,6.91058e+00,2.06218e-01,3.20518e-01,1.52195e-01,1.14703e-02,0.00000e+00
7.39289e-04,5.97651e+02,6.32028e-01,1.18663e+00,5.94384e-01,4.05849e-02,5.79417e-01,6.54181e-02,0.00000e+00
7.11366e-04,5.89100e+02,6.08159e-01,1.14898e+00,6.03693e-01,3.92974e-02,5.75532e-01,6.58065e-02,0.00000e+00
5.47326e-04,5.25102e+02,4.67934e-01,9.07702e-01,6.73075e-01,3.10450e-02,5.78291e-01,7.10886e-02,0.00000e+00
2.92883e-02,1.59749e+03,5.28935e+00,7.47947e+00,2.03027e-01,4.53275e-01,7.75236e-02,6.96576e-03,0.00000e+00
3.03265e-02,1.54947e+03,5.96710e+00,7.35890e+00,2.08402e-01,4.98269e-01,7.68012e-02,6.60628e-03,0.00000e+00
2.67098e-02,1.62285e+03,4.88376e+00,7.36798e+00,2.01801e-01,3.96299e-01,7.70597e-02,7.46911e-03,0.00000e+00
1.40193e-02,9.82714e+02,6.14737e+00,4.28114e+00,3.23919e-01,7.69332e-01,1.31029e-02,4.04974e-03,0.00000e+00
7.92103e-04,3.57492e+02,3.42164e-01,3.69544e-01,8.76055e-01,9.80666e-01,7.58362e-02,1.29651e-03,0.00000e+00
1.33129e-03,3.81899e+02,5.87392e-01,5.21057e-01,8.20285e-01,9.73116e-01,7.55467e-02,1.74677e-03,0.00000e+00
1.43573e-03,3.87403e+02,6.34242e-01,5.52981e-01,8.09252e-01,9.71529e-01,7.62215e-02,1.82976e-03,0.00000e+00
1.02773e-09,2.94018e+02,8.50637e-07,6.70157e-05,1.19618e+00,2.32781e-06,9.41317e-03,1.64887e-02,0.00000e+00
4.79928e-09,2.94060e+02,3.97961e-06,2.34888e-04,1.19601e+00,8.15410e-06,9.54704e-03,1.54580e-02,0.00000e+00
1.90451e-26,2.94000e+02,1.62992e-23,1.37141e-13,1.19624e+00,4.60159e-15,1.63074e-01,1.19709e-01,0.00000e+00
2.39001e-08,2.94157e+02,1.99931e-05,5.51018e-04,1.19570e+00,1.90739e-05,2.58998e-01,4.97522e-02,0.00000e+00
1.34765e-08,2.94117e+02,1.12702e-05,3.82893e-04,1.19587e+00,1.32533e-05,2.60772e-01,5.10590e-02,0.00000e+00
8.63468e-08,2.94290e+02,7.27245e-05,1.02792e-03,1.19524e+00,3.55448e-05,2.60856e-01,4.79057e-02,0.00000e+00
2.73657e-02,1.44237e+03,7.80367e+00,7.23031e+00,2.19449e-01,6.02928e-01,2.01136e-01,5.99864e-03,0.00000e+00
8.05961e-04,9.61376e+02,6.88769e-01,2.78142e+00,3.62365e-01,9.51281e-02,6.65377e-01,1.03047e-02,0.00000e+00
8.21378e-04,9.53812e+02,7.01962e-01,2.75960e+00,3.64152e-01,9.43817e-02,6.66112e-01,1.48085e-02,0.00000e+00
7.96579e-04,9.56303e+02,6.80774e-01,2.75268e+00,3.64789e-01,9.41448e-02,6.67848e-01,1.12104e-02,0.00000e+00
6.05754e-28,2.94000e+02,5.16558e-25,2.67395e-14,1.19624e+00,7.22584e-16,4.05955e-02,9.31480e-02,0.00000e+00
9.18097e-04,5.05115e+02,7.32723e-01,8.69205e-01,6.96038e-01,3.03442e-02,1.81742e-01,2.60922e-02,0.00000e+00
1.70033e-10,2.94006e+02,1.43924e-07,1.71921e-05,1.19622e+00,5.93268e-07,2.04078e-01,5.24437e-02,0.00000e+00
2.72773e-10,2.94008e+02,2.29366e-07,3.45698e-05,1.19621e+00,1.19304e-06,2.04430e-01,5.04536e-02,0.00000e+00
1.94722e-10,2.94007e+02,1.64260e-07,2.12629e-05,1.19622e+00,7.34106e-07,2.01973e-01,5.09244e-02,0.00000e+00
3.82233e-25,2.94000e+02,3.22189e-22,7.34306e-13,1.19624e+00,2.51829e-14,6.95057e-02,9.74429e-02,0.00000e+00
1.03541e-26,2.94000e+02,8.88278e-24,3.15491e-13,1.19624e+00,1.07247e-14,7.16132e-02,9.91912e-02,0.00000e+00
4.35810e-07,2.94010e+02,1.46747e-04,5.82010e-05,1.06344e+00,9.99996e-01,2.09715e-03,2.56476e-03,0.00000e+00
2.42842e-06,2.94030e+02,7.99050e-04,2.02826e-04,1.06336e+00,9.99987e-01,2.00442e-03,2.66745e-03,0.00000e+00
1.53312e-05,2.94149e+02,4.56388e-03,1.13118e-03,1.06279e+00,9.99924e-01,2.12003e-03,2.75168e-03,0.00000e+00
4.38119e-04,3.22172e+02,1.40479e-01,1.62931e-01,9.71682e-01,9.90337e-01,2.09096e-02,2.52527e-03,0.00000e+00
1.03640e-04,3.01469e+02,2.98534e-02,4.18364e-02,1.03742e+00,9.97416e-01,2.08570e-02,2.04260e-03,0.00000e+00
1.79506e-04,3.06532e+02,5.33288e-02,7.04913e-02,1.02047e+00,9.95697e-01,2.05970e-02,2.26309e-03,0.00000e+00
1.95002e-03,6.58006e+02,1.50448e+00,1.52498e+00,5.30619e-01,5.34618e-02,1.77473e-01,2.37271e-02,0.00000e+00
2.83252e-03,4.43822e+02,9.77547e-01,8.64292e-01,7.11250e-01,9.49948e-01,1.47372e-02,3.34137e-03,0.00000e+00
1.62963e-03,3.87115e+02,5.25537e-01,5.24592e-01,8.13453e-01,9.68901e-01,1.46208e-02,3.19375e-03,0.00000e+00
5.43894e-03,1.89847e+03,1.19254e+00,8.96686e+00,1.72237e-01,3.86033e-01,1.93236e-02,5.54841e-03,0.00000e+00
2.64578e-11,2.94001e+02,2.20444e-08,2.56540e-06,1.19624e+00,8.87875e-08,3.71145e-02,3.52685e-02,0.00000e+00
2.09014e-10,2.94005e+02,1.72596e-07,1.88243e-05,1.19622e+00,6.54510e-07,9.18623e-03,1.75593e-02,0.00000e+00
1.95986e-02,1.49022e+03,5.63676e+00,5.96732e+00,2.26620e-01,2.56754e-01,1.22309e-01,1.14559e-02,0.00000e+00
